[1/1000][26/167] Loss_D: 0.3567 Loss_G: 4.0993 D(x): 0.8355 D(G(z)): 0.0058 / 0.0224
[1/1000][27/167] Loss_D: 0.3686 Loss_G: 4.9949 D(x): 0.9353 D(G(z)): 0.0236 / 0.0084
[1/1000][28/167] Loss_D: 0.3520 Loss_G: 4.6460 D(x): 0.8628 D(G(z)): 0.0103 / 0.0130
[1/1000][29/167] Loss_D: 0.3462 Loss_G: 4.8603 D(x): 0.8944 D(G(z)): 0.0141 / 0.0101
[1/1000][30/167] Loss_D: 0.3428 Loss_G: 4.8270 D(x): 0.8896 D(G(z)): 0.0091 / 0.0113
[1/1000][31/167] Loss_D: 0.3479 Loss_G: 4.7234 D(x): 0.8865 D(G(z)): 0.0085 / 0.0107
[1/1000][32/167] Loss_D: 0.3464 Loss_G: 4.8307 D(x): 0.8977 D(G(z)): 0.0100 / 0.0100
[1/1000][33/167] Loss_D: 0.3509 Loss_G: 4.7749 D(x): 0.8704 D(G(z)): 0.0098 / 0.0112
[1/1000][34/167] Loss_D: 0.3511 Loss_G: 4.8093 D(x): 0.8997 D(G(z)): 0.0117 / 0.0101
[1/1000][35/167] Loss_D: 0.3491 Loss_G: 5.0806 D(x): 0.8999 D(G(z)): 0.0143 / 0.0074
[1/1000][36/167] Loss_D: 0.3530 Loss_G: 4.2679 D(x): 0.8507 D(G(z)): 0.0081 / 0.0192
[1/1000][37/167] Loss_D: 0.3575 Loss_G: 5.0146 D(x): 0.9266 D(G(z)): 0.0201 / 0.0081
[1/1000][38/167] Loss_D: 0.3461 Loss_G: 4.9494 D(x): 0.8753 D(G(z)): 0.0110 / 0.0098
[1/1000][39/167] Loss_D: 0.3450 Loss_G: 4.9125 D(x): 0.8848 D(G(z)): 0.0089 / 0.0093
[1/1000][40/167] Loss_D: 0.3464 Loss_G: 4.9550 D(x): 0.8941 D(G(z)): 0.0123 / 0.0091
[1/1000][41/167] Loss_D: 0.3479 Loss_G: 4.7209 D(x): 0.8731 D(G(z)): 0.0096 / 0.0123
[1/1000][42/167] Loss_D: 0.3519 Loss_G: 4.6949 D(x): 0.9015 D(G(z)): 0.0132 / 0.0112
[1/1000][43/167] Loss_D: 0.3438 Loss_G: 4.9735 D(x): 0.8943 D(G(z)): 0.0093 / 0.0087
[1/1000][44/167] Loss_D: 0.3450 Loss_G: 5.1031 D(x): 0.8819 D(G(z)): 0.0089 / 0.0075
[1/1000][45/167] Loss_D: 0.3420 Loss_G: 5.4091 D(x): 0.9139 D(G(z)): 0.0083 / 0.0063
[1/1000][46/167] Loss_D: 0.3606 Loss_G: 3.8718 D(x): 0.8271 D(G(z)): 0.0050 / 0.0276
[1/1000][47/167] Loss_D: 0.3809 Loss_G: 4.8135 D(x): 0.9493 D(G(z)): 0.0294 / 0.0100
[1/1000][48/167] Loss_D: 0.3575 Loss_G: 4.8458 D(x): 0.8596 D(G(z)): 0.0124 / 0.0094
[1/1000][49/167] Loss_D: 0.3473 Loss_G: 4.8521 D(x): 0.8933 D(G(z)): 0.0129 / 0.0102
[1/1000][50/167] Loss_D: 0.3471 Loss_G: 4.6809 D(x): 0.8759 D(G(z)): 0.0077 / 0.0120
